<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20160801,78.2819,78.2819,75.8202,76.3126,1706560
VNM,20160729,78.7743,79.2666,77.7896,77.7896,1004950
VNM,20160728,77.7896,79.2666,77.7896,78.7743,1316550
VNM,20160727,77.7896,78.282,77.2973,77.7896,594750
VNM,20160726,75.8202,77.7896,75.3279,77.2973,1021030
VNM,20160725,77.2972,77.2972,75.8202,75.8202,551630
VNM,20160722,77.7896,78.282,74.8356,76.8049,2099510
VNM,20160721,78.7743,79.759,76.8049,77.2973,1758070
VNM,20160720,75.8202,78.2819,74.8356,77.7896,1548000
VNM,20160719,73.8509,76.3126,73.8509,75.3279,1838230
VNM,20160718,72.8662,74.3433,72.3739,73.8509,1083560
VNM,20160715,71.8815,72.8662,71.3892,72.3739,491430
VNM,20160714,71.8816,72.8662,71.3892,71.8815,1249220
VNM,20160713,72.3739,72.8662,71.8816,72.3739,444730
VNM,20160712,71.8815,72.3738,70.8968,72.3739,644290
VNM,20160711,72.3739,73.3586,71.3892,71.8815,554950
VNM,20160708,72.3739,73.3586,71.8816,72.3739,654500
VNM,20160707,70.8968,72.3739,70.4045,72.3739,1355810
VNM,20160706,70.8968,70.8968,69.9121,70.4045,401510
VNM,20160705,71.3892,71.8815,70.4045,70.8968,719200
VNM,20160704,71.3892,71.3892,70.4045,71.3892,878780
VNM,20160701,70.8968,70.8968,69.9121,70.4045,1171460
VNM,20160630,68.9274,69.9121,68.9274,69.4198,687180
VNM,20160629,69.4198,69.4198,68.4352,68.4351,830840
VNM,20160628,67.4505,70.8969,66.9582,68.9275,2005670
VNM,20160627,66.9582,67.4505,65.9735,67.4505,681400
VNM,20160624,68.9275,68.9275,64.9888,67.4505,1764890
VNM,20160623,67.9428,69.4198,67.9428,68.9275,1145260
VNM,20160622,68.4351,68.9274,67.9428,68.4351,276520
VNM,20160621,67.9428,68.9275,67.9428,68.4351,609500
VNM,20160620,67.4505,67.9428,66.9582,67.4505,276920
VNM,20160617,67.4505,67.9428,66.9582,67.4505,208430
VNM,20160616,67.9428,68.4352,67.4505,67.4505,198930
VNM,20160615,66.9582,67.9428,66.4658,67.4505,267060
VNM,20160614,66.9582,67.4505,66.4658,67.4505,175590
VNM,20160613,66.9582,67.4505,66.4658,67.4505,280500
VNM,20160610,67.9428,67.9428,66.9581,67.4505,333760
VNM,20160609,67.9428,67.9428,67.4505,67.9428,199430
VNM,20160608,67.9428,68.4352,67.4505,67.9428,292560
VNM,20160607,66.9581,67.4504,66.4658,67.4505,439670
VNM,20160606,68.4351,68.4351,66.9581,66.9581,661120
VNM,20160603,68.9267,68.9267,67.9421,68.4351,508090
VNM,20160602,68.4344,68.9198,68.4344,68.4344,365590
VNM,20160601,68.4343,68.9197,67.949,68.4344,622250
VNM,20160531,69.4051,69.4051,68.9197,68.9197,202240
VNM,20160530,69.4051,69.4051,68.4344,68.9197,282620
VNM,20160527,68.4344,69.4051,68.4344,69.4051,332540
VNM,20160526,69.8904,69.8904,68.4343,68.4344,963010
VNM,20160525,70.3758,70.8612,69.8904,69.8904,450900
VNM,20160524,70.8611,70.8611,70.3757,70.3758,476530
VNM,20160523,71.3465,71.3465,70.3757,70.8611,715290
VNM,20160520,70.8612,71.3465,70.3758,70.8611,397920
VNM,20160519,70.3758,70.8612,69.8904,70.3758,377230
VNM,20160518,71.3465,71.3465,70.3758,70.3758,637860
VNM,20160517,71.8318,71.8318,70.8611,71.3465,1078900
VNM,20160516,69.8904,71.3465,69.8904,70.8611,656960
VNM,20160513,70.3758,70.8612,69.8904,69.8904,329960
VNM,20160512,70.8611,71.3465,69.8904,70.3758,402470
VNM,20160511,69.4051,70.8612,69.4051,70.8611,444790
VNM,20160510,69.4051,69.8904,68.9197,69.4051,357200
VNM,20160509,70.8611,71.3465,69.4051,69.8904,1908180
VNM,20160506,69.4051,69.4051,68.9197,68.9197,599150
VNM,20160505,68.9197,69.8904,68.9197,68.9197,615970
VNM,20160504,67.9491,69.4051,67.4637,68.9197,833130
VNM,20160429,66.9783,67.4637,66.9783,67.4637,465510
VNM,20160428,67.4637,67.4637,66.9783,66.9783,483970
VNM,20160427,68.4343,68.4343,66.9783,66.9783,557430
VNM,20160426,67.4637,67.9491,67.4637,67.949,604360
VNM,20160425,68.9197,69.4051,67.4637,67.4637,886480
VNM,20160422,66.493,68.4344,66.493,67.949,938560
VNM,20160421,66.4929,66.9783,65.5222,66.493,748780
VNM,20160420,67.4637,67.9491,65.5223,66.0076,1698460
VNM,20160419,69.4051,69.8905,67.4637,67.4637,1117610
VNM,20160415,69.4051,70.3757,69.4051,69.4051,624610
VNM,20160414,68.9197,69.8904,68.4343,68.9197,671070
VNM,20160413,69.4051,70.3758,68.9197,68.9197,681500
VNM,20160412,69.4051,69.8905,68.9197,69.4051,686480
VNM,20160411,69.8905,70.3758,69.4051,69.4051,815800
VNM,20160408,68.4344,69.8905,67.949,69.4051,1047870
VNM,20160407,66.493,68.9198,66.0076,68.4344,2120080
VNM,20160406,66.493,66.493,65.5223,66.493,325000
VNM,20160405,66.0076,66.4929,65.5222,66.493,590930
VNM,20160404,65.0369,65.5222,64.5516,65.0369,260660
VNM,20160401,65.0369,66.0076,64.5516,65.0369,786790
VNM,20160331,66.0076,66.4929,65.0369,65.0369,499710
VNM,20160330,65.0369,66.4929,64.5516,66.0076,645090
VNM,20160329,65.5223,66.0077,65.0369,65.0369,364550
VNM,20160328,65.0369,65.5222,64.5516,65.5223,177060
VNM,20160325,65.0369,65.5223,64.0662,65.0369,597170
VNM,20160324,65.0369,66.0076,64.5516,65.5223,568030
VNM,20160323,64.5516,65.5223,64.5516,65.0369,389980
VNM,20160322,65.5223,65.5223,64.0662,64.5516,1036240
VNM,20160321,66.4929,67.4637,65.5222,65.5223,539910
VNM,20160318,66.4929,66.9783,66.4929,66.9783,335290
VNM,20160317,66.493,67.9491,66.493,66.9783,739970
VNM,20160316,66.0076,66.9783,65.5222,66.493,376070
VNM,20160315,65.5223,66.9784,65.0369,66.0076,870660
VNM,20160314,66.0076,66.4929,65.0369,65.5223,440820
VNM,20160311,63.0955,66.0077,63.0955,66.0076,2205510
VNM,20160310,63.5809,63.5809,62.6102,63.5809,494890
VNM,20160309,63.5809,64.0663,63.0955,63.5809,164840
VNM,20160308,63.5809,64.0663,63.0955,63.5809,395200
VNM,20160307,63.5808,64.5516,63.5808,63.5809,598820
VNM,20160304,63.5809,64.0663,63.0955,64.0662,309870
VNM,20160303,64.0662,64.5516,63.5808,63.5809,430930
VNM,20160302,63.5808,64.0662,62.6101,64.0662,817420
VNM,20160301,62.1248,63.5808,62.1248,63.0955,673510
VNM,20160229,63.0955,63.0955,62.1248,62.1248,476190
VNM,20160226,63.0956,63.0956,62.1248,63.0955,538020
VNM,20160225,63.5809,64.0663,62.6102,62.6102,780490
VNM,20160224,63.0955,63.5808,62.6101,63.5809,489650
VNM,20160223,63.5808,64.0662,62.6101,63.0955,873310
VNM,20160222,62.6102,63.5809,62.1248,63.0955,763080
VNM,20160219,63.0956,63.0956,62.1248,62.6102,373060
VNM,20160218,63.5808,63.5808,62.1248,62.6102,833000
VNM,20160217,63.5808,64.5516,62.6101,63.0955,2003290
VNM,20160216,62.1248,62.6101,61.6394,62.1248,622180
VNM,20160215,59.2127,61.1541,59.2127,61.1541,473520
VNM,20160205,59.2127,60.1834,59.2127,60.1834,204410
VNM,20160204,59.6981,60.1835,59.2128,59.2127,257320
VNM,20160203,57.2713,58.7274,57.2713,58.7274,269870
VNM,20160202,57.7567,58.7274,57.2713,57.7567,251520
VNM,20160201,56.7859,58.242,56.3006,57.7567,865310
VNM,20160129,56.3006,56.7859,55.8152,56.3006,178270
VNM,20160128,56.3006,57.2714,56.3006,56.3006,249720
VNM,20160127,56.3007,56.786,55.8153,56.786,276700
VNM,20160126,56.3006,56.7859,55.3299,55.8153,289980
VNM,20160125,56.3006,57.2713,55.8152,57.2713,325040
VNM,20160122,56.3006,56.7859,54.3592,55.3299,716530
VNM,20160121,56.3006,57.2714,55.8153,56.3006,333300
VNM,20160120,57.2713,57.7567,56.786,56.786,313330
VNM,20160119,56.3006,57.7567,56.3006,57.7567,375380
